,tweet,sentiment,word_count,char_count,avg_word,stopwords,hastags,numerics,upper
5365,get look #sxsw's rumored #apple &quot;pop-up&quot; austin:,1,12,79,5.666666666666667,3,2,0,0
5366,bet longest lines gonna austin.,1,12,58,3.9166666666666665,4,1,0,1
5367,5 social apps make sxsw intimate - #sxswi #apps #iphone,2,17,95,4.647058823529412,0,4,1,3
5368,#sxsw: design headaches (take two tablet call morning),0,14,80,4.785714285714286,3,1,0,1
5369,pop #apple = pure genius. international crowd stock go home..,2,19,100,4.555555555555555,6,2,0,0
5370,thank zeus. promises say gamification: steve krug (ipad user) explains you. #skrugsxsw,1,19,120,5.05,3,2,0,1
5371,"tips google's fewer people teams, think making. prototyping key. #agileagency",1,19,122,5.473684210526316,5,2,0,1
5372,child using first time. #uxdes,1,9,52,4.888888888888889,1,2,0,1
5373,scenes austin sxsw 2 pop-up shop -- arriving! #cnnmoneysxsw,1,19,112,4.947368421052632,5,2,1,2
5374,holy crap 2011 showcase torrents already &lt;3,1,12,70,4.916666666666667,3,1,1,1
5375,"free streams/downloads via free winamp app android market, direct link app download market",2,19,116,5.157894736842105,3,1,0,1
5376,photo: saving 2 style! #hpsxsw (taken instagram),2,14,81,4.857142857142857,4,2,1,2
5377,finished taking photos #google photobooth! know heart you! (@mention maggie mae's w/ 101 others),2,23,139,5.086956521739131,2,2,1,3
5378,technologist thinks &quot;search history see 125 person line get &quot;google bing speak ranking&quot;,1,24,148,5.208333333333333,9,1,1,0
5379,"launch major social network called circles, possibly today ({link} #sxswi via",1,18,118,5.611111111111111,1,2,0,2
5380,"actually use q&amp;a site hipster, youûªre sxsw #co #iphone #online",1,19,107,4.684210526315789,0,4,0,3
5381,"circles, google's social network, rumored launching today",1,12,79,5.666666666666667,3,1,0,0
5382,- &quot;pre post - death flash&quot; -,1,15,79,4.333333333333333,2,1,0,1
5383,almost worst fail... left kitchen counter. realized 5 min driving airport...,1,23,126,4.521739130434782,10,1,1,1
5384,"upgrade newest ios yet, tweetdeck unstable #nten #11ntc #sxswi",0,23,116,4.086956521739131,9,4,0,2
5385,got free charger. someone came gave one randomly. love #sxsw!,2,19,93,3.9473684210526314,6,1,0,1
5386,gsd&amp;m &amp; google's industry party tonight - see u there! #austin #welivehere #gsdm,1,16,110,5.9375,0,4,0,2
5387,could murphy usa better serve inside maps phone? -google announcing great features v5,2,21,120,4.761904761904762,5,1,0,2
5388,"rt: 150 million mobile users maps, 40% maps usage mobile devices. #maps",1,22,123,4.636363636363637,5,2,1,1
5389,&quot;google maps: route around traffic saving user 2 years every day.&quot; marissa mayer,2,16,103,5.5,2,1,1,0
5390,taking designing interfaces - navigation schemas sxsw. #uxdes,1,13,89,5.428571428571429,2,2,0,2
5391,ûïfoursquare bands&quot; time,2,9,59,5.666666666666667,4,1,0,1
5392,spark #android #teamandroid award read here:,2,16,85,4.375,8,3,0,1
5393,anyone know status 2s austin pop-up store? sold out? getting more? #ipad2,3,16,90,4.6875,2,2,0,0
5394,hold breath circles (at least #sxsw):,1,12,75,5.333333333333333,3,1,0,1
5395,"someone stole mtg room 9abc, even one. talk lame.",1,20,97,3.9,8,1,0,0
5396,wish employees cheering people line pop would cheer timesheets,3,28,140,4.035714285714286,12,1,0,3
5397,"one minute ago, guy spoke outside apple's pop-up austin would got hands 2. waited since 6.30am...",1,28,150,4.392857142857143,5,1,0,2
5398,z20: verification [codes valid: 8:00-11:59:59a 03/13/11] #infektd #zlf,1,10,83,7.4,0,3,0,1
5399,launch social network sxsw? #google,1,12,66,5.0,2,2,0,2
5400,"#google sees future evolving mobile, social, local converge yield even relevant results",2,18,112,5.277777777777778,5,2,0,0
5401,picked backup battery charger airport. also got 2 pairs shoes yesterday - hello,1,21,112,4.380952380952381,5,1,1,0
5402,possible social network preview #sxsw.,1,9,58,5.555555555555555,2,1,0,0
5403,"mashable weekend recap: 19 stories may missed - twitter, android",1,17,102,5.0588235294117645,1,1,1,2
5404,panel: &quot;staying alive: indie game development survive?&quot; kind downer... try #coronasdk!,0,19,139,6.368421052631579,3,2,0,1
5405,"expect see several nfc trials yr, &amp; android working w/ #virtualwallet #digitalid",1,18,115,5.764705882352941,2,3,0,1
5406,"really? so, circles now? we're launching products we're plenty else.",1,25,139,4.6,8,1,0,3
5407,thought may interested session &quot;your mom ipad: designing boomers&quot;,1,18,116,5.5,6,1,0,0
5408,calvin geek charlie sheen goddesses. #google,1,16,106,5.6875,5,2,0,1
5409,"lose hour 2nite. attendees blame microsoft, get credit 4 fixing b4 christmas.",2,20,117,4.9,3,1,1,1
5410,sure! mine via know #agnerd #dairy relies evernote! #agchat,2,24,125,4.434782608695652,7,4,0,2
5411,"tristan h, apture: fast &amp; iterative w news content means finds first. #hacknews #drumbeat #mojo",1,20,127,5.4,3,4,0,1
5412,yes. haha drinking game: drink every time seth says game layer ventures cc,1,21,124,4.9523809523809526,1,1,0,3
5413,building success buzz doubt ;) launch circles social network #sxsw?,2,21,119,4.714285714285714,6,1,0,1
5414,"#pepsicostage yesterday, check bag. may ipad. screen tell mine",1,25,134,4.4,11,2,0,1
5415,2's stacked like pizza boxes store.,1,15,81,4.466666666666667,3,1,0,2
5416,"good know, smart. sure many people need producs t.{link} #sxswi",1,17,100,4.9411764705882355,4,2,0,0
5417,"amen. &quot;google tweet&quot; &quot;think speak.&quot; - mark belinsky, #911tweets panel #sxsw.",1,20,141,6.1,7,2,0,1
5418,"google's mobile future, elusive 'power here&quot; interactive",1,12,87,6.333333333333333,3,1,0,1
5419,icebreaker presenting #leanstartup: - unfortunate domain name,1,12,88,6.416666666666667,2,2,0,0
5420,schedule day night printed synched iphone. #music #geek #notmycollegesxsw,1,15,99,5.666666666666667,5,4,0,0
5421,"sxsw, schools marketing experts /via #apple",2,12,78,5.583333333333333,1,2,0,2
5422,fully anticipate every geek-douche toting 2 #sxsw. people also worth going.,0,23,124,4.434782608695652,9,1,1,2
5423,great see banks/money startups recognizing future relevance corps like #bankinnovation,2,17,119,6.0588235294117645,4,2,0,0
5424,lonely planet's austin city guide free march 9-15 going #sxsw! #travel,2,18,104,4.833333333333333,4,2,0,1
5425,surprised local news austin mentioned traffic implications pop-up launches today,1,21,135,5.476190476190476,6,1,0,2
5426,music happening lamewad promo fest #zappos #apple #samsung etc. ????,1,19,100,4.315789473684211,7,4,0,1
5427,cool team startups came via siliconvalley bus hacking apps ex-google au stage w speakermeetup dogpatch labs,1,23,136,5.181818181818182,4,1,0,0
5428,beautifully smart simple idea @madebymany @thenextweb wrote #hollergram app #sxsw! http://bit.ly/ieavob,2,17,129,6.647058823529412,4,2,0,1
5429,apaan nih? #ubersocial #iphone app includes uberguide,1,19,111,4.894736842105263,5,3,0,3
5430,i'm listening 'get by' talib kweli via discovr app i'm plane #sxsw. love gogo.,2,26,123,3.92,9,1,0,0
5431,launch &quot;groupon living social-type&quot; rewards |,1,13,95,6.384615384615385,3,1,0,1
5432,video popup store: #sxswi,1,11,65,5.0,2,2,0,1
5433,yes please rt@mention want win ipad? get case @mentionr,2,20,108,4.45,7,1,0,3
5434,2 vs android vs world : panel today 3:30pm,1,18,91,4.111111111111111,2,1,1,3
5435,"way truly understand material making things it. jonathan ive , vp design",1,24,113,4.285714285714286,6,1,0,2
5436,best thing abt #sxsw? proper cocktails w/patio &amp; plenty free parking | 5-10 min n &quot;the mess&quot;,1,23,133,5.045454545454546,3,1,0,2
5437,improve website rankings: advice &amp; bing,1,13,78,5.076923076923077,3,1,0,1
5438,"#sxsw, #apple schools marketing experts",1,8,53,5.75,1,2,0,1
5439,geniuses. may actually buy 2 tomorrow. temporary downtown austin #sxsw!,2,24,133,4.583333333333333,7,1,1,3
5440,"2 rear-facing camera, get:",0,16,81,4.125,8,1,1,0
5441,delightful reprieve spot something plugged in. ipad. flat iron. bless lady friend. bless you.,1,22,121,4.545454545454546,3,1,0,3
5442,popup #sxsw. line way block.,1,17,78,3.875,7,1,0,0
5443,"see texas observer app #sxswi 3:30, sheraton",2,14,78,4.642857142857143,2,2,0,3
5444,"fast company: google, apple, ea games, zynga, facebook, microsoft intuit went gaga go game...",1,20,122,5.15,2,1,0,2
5445,watching ipad-made movie #busy makes wish whatever party made instead of... here.,1,25,132,4.32,11,2,0,2
5446,picture team's #lego robot created #google hackerspace party #startupbus #cle,1,17,106,5.294117647058823,5,5,0,0
5447,"diller think daily ready market, know anyone would ipad-only anything #sxswi",1,18,113,5.333333333333333,6,2,0,0
5448,random fan bought lunch everyone line popup #ipad2,1,16,89,4.625,4,2,0,1
5449,"industry party presented #gsdm &amp; #google austin, tx #sxsw.",1,19,106,4.888888888888889,6,3,0,3
5450,"#tech #apple heads #sxsw, sets temporary austin: going sxsw year,... #technology",1,22,125,4.7272727272727275,8,4,0,2
5451,we're launching products we're plenty else. &lt;&lt; circles apps ftrs?,1,22,127,4.818181818181818,7,1,0,2
5452,"backupify announces cloudsight search, first searchable archive solution social media apps #sxswi",1,18,129,6.222222222222222,3,2,0,1
5453,ûï@mention stupid? find mac special price! #games #macû,1,20,107,4.4,9,3,0,0
5454,kicking 80's style party,1,17,103,5.0588235294117645,5,1,0,2
5455,coolest case ever! etch-a-sketch via,2,13,73,5.545454545454546,1,1,0,0
5456,"#sxsw? mission download app, check-in &amp; play redeem prizes austin hot spots!",1,22,134,5.136363636363637,3,1,0,2
5457,"per rumor, may preview big social strategy '80s-themed costume party #sxsw. yep. #cnet",1,20,118,4.95,5,2,0,1
5458,(y)rt #ubersocial #iphone app includes uberguide sponsored #mashable,1,20,122,5.421052631578948,6,4,0,2
5459,sweet! got too! that's nerd joke!,1,14,65,4.0,2,1,0,3
5460,#apple open pop-up shop [report] #property,1,10,61,5.2,2,3,0,2
5461,"rip 4: june 2010 - #sxsw. survived severe drop, could evade drowning.",0,20,101,4.315789473684211,4,1,1,2
5462,#cnngrill rockin #iphone cooler,2,11,72,5.636363636363637,4,3,0,0
5463,watching demo hotpot ... people using this?,1,10,59,5.0,1,1,0,0
5464,need late night snack? discovered filling options sxswi recap day 3! #yum,1,18,105,4.888888888888889,3,2,0,2
5465,chris messina thinks scope search key web identity management.,1,15,92,4.8125,5,1,0,1
5466,omg ûï@mention rumor: opening temporary downtown austin 2 launch,2,24,129,4.416666666666667,9,1,1,1
5467,score! rt@mention handing free pi pi day! #win,2,12,67,4.666666666666667,2,2,0,1
5468,#ipad design tip: looks like physical object ppl interact like itûªs one&quot; #tapworthy,1,20,117,4.9,6,3,0,0
5469,they'd stupid to. // opening temporary austin &amp; 2 launch (via,2,24,127,4.333333333333333,7,1,1,1
5470,genius idea popup,2,10,57,4.8,1,1,0,2
5471,"line bing pagerank session. hope there's smack down! (@mention hilton, salon j w/ 44 others)",1,23,129,4.6521739130434785,4,1,1,1
5472,"can't talk liquid exp. without talking kindle. showing examples web, kindle versions. #liquidux",1,21,134,5.428571428571429,5,2,0,1
5473,u're u cooler things do? 10:30 line pop-up store. opens 5 pm.,1,27,130,3.8518518518518516,6,2,1,3
5474,funny xd funny xd rebecca black dionne warwick,1,12,69,4.833333333333333,1,1,0,0
5475,anyone know developers attending #sxsw? please let know. someone would like chat you!,1,25,132,4.5,9,1,0,1
5476,final preparations launch underway. join tomorrow - 03/10 - we've got special android promotion starting then!,2,20,125,5.3,3,1,0,1
5477,"despite drawing giant crowd, google-bing q&amp;a discussion inside baseball.",1,12,90,6.583333333333333,2,1,0,0
5478,"150 million mobile users maps, 40% maps usage mobile devices. #maps",1,20,110,4.55,5,2,1,0
5479,need lonelyboy15 talks time ;) #enchantment,1,15,89,5.0,5,2,0,1
5480,genius move open temp. downtown austin #sxsw: /via #ipad2,2,20,112,4.65,5,2,0,2
5481,rumors opening 6th &amp; congress. signs point yes!,2,20,108,4.45,5,1,0,2
5482,"beautiful day #austin! come grab slice two. check #google, get deal. #sxswi",1,25,119,3.8,11,4,0,1
5483,hey heard #sxsw. come grille make comic case? say? :],1,25,126,4.08,11,1,0,0
5484,"even begins, wins /via",2,14,85,5.142857142857143,2,1,0,1
5485,come singapore roar's party. 512 6th street. #sgroars #sxswi #sgrocks,1,16,101,5.375,2,4,1,0
5486,link? huh? see u austin #sxsw? let buy drink there!,1,26,113,3.52,12,1,0,2
5487,set open popup shop austin (6th &amp; con) sxsw via #sxswprsa #prsa,1,19,105,4.578947368421052,3,3,0,1
5488,guy next buying book keynote #thankyouecon,1,18,102,4.722222222222222,8,2,0,0
5489,ipad2 (@mention pop store),1,8,48,5.125,0,1,0,2
5490,need buy ipad2 i'm austin #sxsw. sure i'll need q austin store?,2,24,106,3.4583333333333335,10,1,0,1
5491,selling 2 #sxsw. california great building cult followings.,2,14,86,5.214285714285714,3,1,1,0
5492,#apple popped huge crowd waiting geek dreams come true.,2,21,103,4.15,7,2,0,0
5493,#google #circles reveal joint session aclu tonight? video make think so.,1,20,123,5.2,5,3,0,1
5494,"like fight club, talk fight club",3,16,72,4.071428571428571,4,1,0,1
5495,".@mention location-based 'fast, fun future' - (via",1,14,92,5.642857142857143,3,1,0,0
5496,&quot;i'm learning things screen.&quot; 4-year old's explanation instantly knew use ipad.,2,27,157,4.851851851851852,12,1,0,2
5497,scoping venue 4 #cloudcamp #austin: valhalla lounge. great whiskey &amp; beer plus demolition man pinball!,1,18,128,6.166666666666667,0,3,1,1
5498,still thinking awesome #smileyparty going give ipad! #please,2,24,126,4.478260869565218,12,3,0,2
5499,"batch 2's delivered #ipad2 store, sxsw #photo",1,15,90,5.066666666666666,2,3,0,1
5500,&quot;@mention #ubersocial #iphone app includes uberguide sponsored #mashable,1,19,122,5.777777777777778,6,4,0,1
5501,ubergenius: uber taking control sxsw pedicabs #iphone #livestrong #newyorkcity #sanfrancisco,1,14,111,7.0,1,5,0,3
5502,never seen many heads turn one point. someone #apple asks question reid hoffman,2,19,101,4.368421052631579,5,2,0,1
5503,apple's pop austin took shape week. that's call pop-up.,1,19,96,4.105263157894737,6,1,0,1
5504,circles ______,1,9,38,5.0,2,1,0,0
5505,hope realizes already 100 people line pop downtown stocked appropriately #ipad2,1,22,126,5.0,6,2,1,1
5506,download 20+ free tracks music sampler including @glove!,1,17,116,5.882352941176471,1,1,0,3
5507,"there. nuts. 2 hand, awesome dude gave cutsies 3 hour line. #austin #apple #winning",2,26,130,4.038461538461538,6,4,2,2
5508,pubsubhubbub interesting way cache load web server via #fsw,1,18,104,4.833333333333333,6,2,0,0
5509,"ballroom couple sessions: music ixd, design",1,15,77,4.2,5,1,0,1
5510,"share, share share more. #posterous joins pile posterous events #socmedia",2,19,118,5.2631578947368425,2,3,0,1
5511,#futuremf trajan: destroyed &lt;title&gt; tag - websites seo them. open graph protocol added clean title tag instead,0,24,151,5.333333333333333,3,2,0,2
5512,#google 's coming location dominance | pcmag.com,1,10,64,5.5,1,2,0,1
5513,pop-up popped next hotel. 2 2 - question...,1,24,109,3.5833333333333335,10,1,2,0
5514,thanks stopping case! #zazzlesxsw,1,12,76,5.416666666666667,4,2,0,1
5515,microsoft going launch ie9 #sxsw. amid glowing logos. #classicaudiencemisread,1,15,102,5.866666666666666,5,2,0,2
5516,austin 100 people taking pic it. #ipad2,2,16,80,4.0625,4,2,1,0
5517,awesome. headed #austin #sxsw? check map newbies enjoy!,1,20,112,4.65,6,2,0,3
5518,spent aftrnoon frozen lake photographing brother scott &amp; team. catch ths weeknd.,1,23,131,4.954545454545454,7,1,0,1
5519,#metricsdrivendesign. wrote response exactly regards speakers reference uidesignguide.com search blog response,1,18,136,7.0,4,2,0,0
5520,#ipad2 takes #sxsw. line already halfway block around noon. craziness (via,2,19,113,5.277777777777778,4,2,0,0
5521,really good look ie9 today #fanboy impressed,2,19,95,4.052631578947368,7,2,0,2
5522,"true: &amp; &quot;google tweet&quot; &quot;think speak.&quot; - mark belinsky, #911tweets panel #sxsw.",2,24,162,5.791666666666667,7,2,0,2
5523,hobo shotgun game,1,8,44,4.625,0,1,0,4
5524,unexpected geekout moment far: talked guys bringing traveller rpg iphone.,2,20,113,4.7,9,1,0,1
5525,crazy thinking upgrading right #sxsw?,1,13,71,4.538461538461538,5,1,0,2
5526,bought last 2 3g 64mb pop-up &lt;-- lucky you!,2,21,107,4.142857142857143,4,1,1,3
5527,filming much cooler lame iphone... (at live show),2,19,99,4.5,6,1,0,0
5528,here's view inside - popup,1,14,75,4.428571428571429,2,1,0,2
